"Name","Sweep","Runtime","State","Created","best_eval_top1","unc-module","n_few_shot","dataset","loss","model","lr","num-heads","initial-checkpoint","best_test_avg_downstream_auroc_correct","best_test_avg_downstream_auroc_correct_mixed","best_test_avg_downstream_auroc_ood","best_furthertest_avg_downstream_auroc_correct","best_test_avg_downstream_r1","best_furthertest_avg_downstream_r1","best_test_avg_downstream_croppedHasBiggerUnc","best_furthertest_avg_downstream_croppedHasBiggerUnc","best_eval_avg_downstream_auroc_correct","best_eval_avg_downstream_auroc_correct_mixed","best_eval_avg_downstream_auroc_ood","best_eval_avg_downstream_croppedHasBiggerUnc","best_eval_avg_downstream_r1","eval_avg_downstream_auroc_correct","eval_avg_downstream_croppedHasBiggerUnc","eval_avg_downstream_r1","best_eval_auroc_correct","best_eval_r1","eval_time_per_sample"
"vital-sweep-28","lvzxtv9q","25032","crashed","2023-08-17T08:04:56.000Z","0.2797","pred-net","10","repr/sop","cross-entropy","resnet50","0.000011921026128622955","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230522-102914532252-resnet50-224/checkpoint-1.pth.tar","0.5546","0.4999819099903106","0.5","","0.2184","","0.8851","","","","","","","","","","0.5546","0.2184","0.527436240526087"
"playful-sweep-32","8m8z8g7r","4896","failed","2023-08-17T08:04:05.000Z","0.0502","class-entropy","10","repr/sop","cross-entropy","vit_medium_patch16_gap_256","0.0024770071806842035","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-123438090221-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.546","0.4999651610851288","0.5","","0.1076","","0.6836","","","","","","","","","","0.546","0.1076","0.3256396899230679"
"lively-sweep-31","8m8z8g7r","4016","failed","2023-08-17T08:03:45.000Z","0.0538","class-entropy","5","repr/sop","cross-entropy","vit_medium_patch16_gap_256","0.0024770071806842035","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-123438090221-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.6096","0.49998974800109863","0.5","","0.0584","","0.6553","","","","","","","","","","0.6096","0.0584","0.34104590003759117"
"eager-sweep-29","8m8z8g7r","44334","finished","2023-08-17T08:03:45.000Z","45.0898","class-entropy","1","repr/sop","cross-entropy","vit_medium_patch16_gap_256","0.0024770071806842035","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-123438090221-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.6059","0.4999935328960418","0.5","","0.3549","","0.2775","","","","","","","","","","0.6059","0.3549","0.32205059006823544"
"generous-sweep-30","8m8z8g7r","6303","failed","2023-08-17T08:03:45.000Z","0.3191","class-entropy","2","repr/sop","cross-entropy","vit_medium_patch16_gap_256","0.0024770071806842035","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-123438090221-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.6095","0.4998190104961395","0.5","","0.0707","","0.3926","","","","","","","","","","0.6095","0.0707","0.34937642159259724"
"magic-sweep-28","8m8z8g7r","70053","finished","2023-08-17T08:03:41.000Z","0.0179","class-entropy","10","repr/sop","cross-entropy","vit_medium_patch16_gap_256","0.0024770071806842035","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-123438210796-vit_medium_patch16_gap_256-256/checkpoint-4.pth.tar","0.6857","0.7042466402053833","0.5","","0.0005","","0.5015","","","","","","","","","","0.6857","0.0005","0.36528811765586455"
"winter-sweep-26","8m8z8g7r","56850","finished","2023-08-17T08:03:31.000Z","62.4897","class-entropy","2","repr/sop","cross-entropy","vit_medium_patch16_gap_256","0.0024770071806842035","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-123438210796-vit_medium_patch16_gap_256-256/checkpoint-4.pth.tar","0.6463","0.4999776482582092","0.4999999701976776","","0.4389","","0.2037","","","","","","","","","","0.6463","0.4389","0.32089764962195155"
"dry-sweep-27","8m8z8g7r","13380","failed","2023-08-17T08:03:31.000Z","1.0147","class-entropy","5","repr/sop","cross-entropy","vit_medium_patch16_gap_256","0.0024770071806842035","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-123438210796-vit_medium_patch16_gap_256-256/checkpoint-4.pth.tar","0.5793","0.5000556111335754","0.4999999701976776","","0.1079","","0.4216","","","","","","","","","","0.5793","0.1079","0.3269930655888481"
"glamorous-sweep-25","8m8z8g7r","44773","finished","2023-08-17T08:03:30.000Z","52.0168","class-entropy","1","repr/sop","cross-entropy","vit_medium_patch16_gap_256","0.0024770071806842035","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-123438210796-vit_medium_patch16_gap_256-256/checkpoint-4.pth.tar","0.5896","0.4999690651893616","0.4999999701976776","","0.4144","","0.1357","","","","","","","","","","0.5896","0.4144","0.3270542130602431"
"lunar-sweep-24","8m8z8g7r","0","crashed","2023-08-17T08:03:29.000Z","","class-entropy","10","repr/cars","cross-entropy","vit_medium_patch16_gap_256","","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230515-201905253598-vit_medium_patch16_gap_256-256/checkpoint-6.pth.tar","","","","","","","","","","","","","","","","","","",""
"jumping-sweep-23","8m8z8g7r","0","crashed","2023-08-17T08:03:29.000Z","","class-entropy","5","repr/cars","cross-entropy","vit_medium_patch16_gap_256","","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230515-201905253598-vit_medium_patch16_gap_256-256/checkpoint-6.pth.tar","","","","","","","","","","","","","","","","","","",""
"bright-sweep-22","8m8z8g7r","0","crashed","2023-08-17T08:03:25.000Z","","class-entropy","2","repr/cars","cross-entropy","vit_medium_patch16_gap_256","","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230515-201905253598-vit_medium_patch16_gap_256-256/checkpoint-6.pth.tar","","","","","","","","","","","","","","","","","","",""
"logical-sweep-21","8m8z8g7r","0","crashed","2023-08-17T08:03:23.000Z","","class-entropy","1","repr/cars","cross-entropy","vit_medium_patch16_gap_256","","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230515-201905253598-vit_medium_patch16_gap_256-256/checkpoint-6.pth.tar","","","","","","","","","","","","","","","","","","",""
"cool-sweep-27","dp17rtrh","68795","finished","2023-08-17T08:02:37.000Z","0.0179","pred-net","5","repr/sop","elk","vit_medium_patch16_gap_256","0.004520843662889256","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-200824476739-vit_medium_patch16_gap_256-256/checkpoint-3.pth.tar","0.9873","0.6632274985313416","0.4999999403953552","","0","","0.0496","","","","","","","","","","0.9873","0","0.34627762485698504"
"confused-sweep-36","8ugqjhh7","597","failed","2023-08-16T23:42:48.000Z","","class-entropy","10","repr/sop","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185156553486-resnet50-224/checkpoint-19.pth.tar","","","","","","","","","","","","","","","","","","",""
"icy-sweep-35","8ugqjhh7","15017","failed","2023-08-16T23:18:43.000Z","7.2246","class-entropy","5","repr/sop","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185156553486-resnet50-224/checkpoint-19.pth.tar","0.577","0.49985471367836","0.5","","0.2435","","0.813","","","","","","","","","","0.577","0.2435","0.4735056877922667"
"vibrant-sweep-34","8ugqjhh7","43706","failed","2023-08-16T22:57:39.000Z","45.5416","class-entropy","2","repr/sop","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185156553486-resnet50-224/checkpoint-19.pth.tar","0.5951","0.49986016750335693","0.5000000596046448","","0.3822","","0.1095","","","","","","","","","","0.5951","0.3822","0.4106549186100645"
"lilac-sweep-33","8ugqjhh7","61069","crashed","2023-08-16T22:04:32.000Z","0.6454","class-entropy","1","repr/sop","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185156553486-resnet50-224/checkpoint-19.pth.tar","0.5871","0.5000567436218262","0.5","","0.1712","","0.9177","","","","","","","","","","0.5871","0.1712","0.4148897383991017"
"playful-sweep-32","8ugqjhh7","61989","crashed","2023-08-16T21:48:53.000Z","46.3375","class-entropy","10","repr/sop","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185200709841-resnet50-224/checkpoint-4.pth.tar","0.61","0.4997492730617523","0.5","","0.3679","","0.1575","","","","","","","","","","0.61","0.3679","0.440845069937911"
"youthful-sweep-31","8ugqjhh7","65964","crashed","2023-08-16T20:42:53.000Z","48.6429","class-entropy","5","repr/sop","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185200709841-resnet50-224/checkpoint-4.pth.tar","0.6076","0.49984210729599","0.5","","0.3664","","0.154","","","","","","","","","","0.6076","0.3664","0.4385829628024642"
"atomic-sweep-30","8ugqjhh7","78734","finished","2023-08-16T20:20:54.000Z","52.6765","class-entropy","2","repr/sop","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185200709841-resnet50-224/checkpoint-4.pth.tar","0.6018","0.4998238682746887","0.5","","0.4041","","0.1137","","","","","","","","","","0.6018","0.4041","0.458350243237946"
"devoted-sweep-29","8ugqjhh7","65703","finished","2023-08-16T20:06:54.000Z","7.8233","class-entropy","1","repr/sop","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185200709841-resnet50-224/checkpoint-4.pth.tar","0.5813","0.49999696016311646","0.4999999701976776","","0.2195","","0.9212","","","","","","","","","","0.5813","0.2195","0.4595454699815929"
"comfy-sweep-28","8ugqjhh7","68421","crashed","2023-08-16T20:01:53.000Z","41.8701","class-entropy","10","repr/sop","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185202899590-resnet50-224/checkpoint-9.pth.tar","0.6054","0.4998162388801574","0.5","","0.3687","","0.1535","","","","","","","","","","0.6054","0.3687","0.41528835901332384"
"divine-sweep-27","8ugqjhh7","69142","crashed","2023-08-16T19:49:53.000Z","47.4526","class-entropy","5","repr/sop","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185202899590-resnet50-224/checkpoint-9.pth.tar","0.6147","0.4997859895229339","0.4999999701976776","","0.3577","","0.1638","","","","","","","","","","0.6147","0.3577","0.44704933122224094"
"winter-sweep-26","8ugqjhh7","81376","finished","2023-08-16T19:24:55.000Z","55.491","class-entropy","2","repr/sop","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185202899590-resnet50-224/checkpoint-9.pth.tar","0.6009","0.4998295605182648","0.5","","0.4007","","0.1073","","","","","","","","","","0.6009","0.4007","0.4292644693785564"
"jumping-sweep-25","8ugqjhh7","66755","finished","2023-08-16T19:23:53.000Z","7.6512","class-entropy","1","repr/sop","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185202899590-resnet50-224/checkpoint-9.pth.tar","0.6062","0.49995192885398865","0.5000000596046448","","0.2169","","0.9033","","","","","","","","","","0.6062","0.2169","0.441522950786905"
"expert-sweep-24","8ugqjhh7","20421","finished","2023-08-16T18:52:57.000Z","44.1198","class-entropy","10","repr/cars","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185156553486-resnet50-224/checkpoint-19.pth.tar","0.6886","0.499713659286499","0.5","","0.5796","","0.5009","","","","","","","","","","0.6886","0.5796","1.0918570564772476"
"effortless-sweep-23","8ugqjhh7","18217","finished","2023-08-16T18:49:53.000Z","29.1161","class-entropy","5","repr/cars","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185156553486-resnet50-224/checkpoint-19.pth.tar","0.6564","0.4999991357326507","0.5","","0.3669","","0.4073","","","","","","","","","","0.6564","0.3669","1.4209605004121006"
"floral-sweep-22","8ugqjhh7","17235","finished","2023-08-16T18:30:53.000Z","13.6172","class-entropy","2","repr/cars","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185156553486-resnet50-224/checkpoint-19.pth.tar","0.5939","0.5000818371772766","0.5","","0.2144","","0.4575","","","","","","","","","","0.5939","0.2144","1.131185499740491"
"trim-sweep-21","8ugqjhh7","16046","finished","2023-08-16T17:20:54.000Z","1.1389","class-entropy","1","repr/cars","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185156553486-resnet50-224/checkpoint-19.pth.tar","0.5136","0.5001131296157837","0.5","","0.2914","","0.4593","","","","","","","","","","0.5136","0.2914","1.0893243399844603"
"bumbling-sweep-20","8ugqjhh7","19225","finished","2023-08-16T16:43:26.000Z","43.5999","class-entropy","10","repr/cars","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185200709841-resnet50-224/checkpoint-4.pth.tar","0.696","0.4996226131916046","0.5","","0.5655","","0.4699","","","","","","","","","","0.696","0.5655","1.060472832484008"
"golden-sweep-19","8ugqjhh7","16985","finished","2023-08-16T15:59:06.000Z","26.2936","class-entropy","5","repr/cars","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185200709841-resnet50-224/checkpoint-4.pth.tar","0.6464","0.5000742077827454","0.5","","0.3429","","0.338","","","","","","","","","","0.6464","0.3429","1.2383169721158078"
"vivid-sweep-18","8ugqjhh7","15416","finished","2023-08-16T15:44:18.000Z","13.7163","class-entropy","2","repr/cars","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185200709841-resnet50-224/checkpoint-4.pth.tar","0.5759","0.500050961971283","0.5","","0.2268","","0.5105","","","","","","","","","","0.5759","0.2268","0.9972911528001536"
"young-sweep-17","8ugqjhh7","14678","finished","2023-08-16T15:19:48.000Z","8.0218","class-entropy","1","repr/cars","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185200709841-resnet50-224/checkpoint-4.pth.tar","0.5376","0.5003613233566284","0.4999999701976776","","0.1924","","0.6044","","","","","","","","","","0.5376","0.1924","1.0175255702609738"
"golden-sweep-16","8ugqjhh7","18233","finished","2023-08-16T15:16:25.000Z","44.2436","class-entropy","10","repr/cars","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185202899590-resnet50-224/checkpoint-9.pth.tar","0.6942","0.49964290857315063","0.5","","0.5724","","0.484","","","","","","","","","","0.6942","0.5724","1.1691114501098383"
"young-sweep-15","8ugqjhh7","16650","finished","2023-08-16T15:11:53.000Z","26.3432","class-entropy","5","repr/cars","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185202899590-resnet50-224/checkpoint-9.pth.tar","0.6486","0.5001774430274963","0.5","","0.3558","","0.4328","","","","","","","","","","0.6486","0.3558","1.179450589555654"
"peach-sweep-14","8ugqjhh7","15795","finished","2023-08-16T14:59:59.000Z","14.7809","class-entropy","2","repr/cars","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185202899590-resnet50-224/checkpoint-9.pth.tar","0.5991","0.5002075433731079","0.5","","0.2327","","0.3496","","","","","","","","","","0.5991","0.2327","0.987670868155566"
"cosmic-sweep-13","8ugqjhh7","14534","finished","2023-08-16T14:50:29.000Z","0.7428","class-entropy","1","repr/cars","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185202899590-resnet50-224/checkpoint-9.pth.tar","0.5398","0.4997471868991852","0.5","","0.2783","","0.3233","","","","","","","","","","0.5398","0.2783","1.0436761967171888"
"swept-sweep-12","8ugqjhh7","9310","finished","2023-08-16T14:45:31.000Z","46.206","class-entropy","10","repr/cub","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185156553486-resnet50-224/checkpoint-19.pth.tar","0.7428","0.4999999403953552","0.4999999403953552","","0.5708","","0.4939","","","","","","","","","","0.7428","0.5708","0.6418265605037451"
"fancy-sweep-11","8ugqjhh7","8178","finished","2023-08-16T14:26:51.000Z","31.5718","class-entropy","5","repr/cub","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185156553486-resnet50-224/checkpoint-19.pth.tar","0.6894","0.4999999701976776","0.5","","0.4343","","0.3635","","","","","","","","","","0.6894","0.4343","0.6068471905984852"
"sage-sweep-10","8ugqjhh7","8156","finished","2023-08-16T13:42:56.000Z","25.7453","class-entropy","2","repr/cub","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185156553486-resnet50-224/checkpoint-19.pth.tar","0.653","0.5","0.5","","0.3303","","0.418","","","","","","","","","","0.653","0.3303","0.616446489241065"
"desert-sweep-20","8m8z8g7r","13896","finished","2023-08-16T13:33:13.000Z","41.1736","class-entropy","10","repr/cars","cross-entropy","vit_medium_patch16_gap_256","0.0024770071806842035","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-123438090221-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.68","0.4999572932720184","0.4999999701976776","","0.4358","","0.2421","","","","","","","","","","0.68","0.4358","0.8282115341383917"
"dry-sweep-9","8ugqjhh7","7459","finished","2023-08-16T13:07:21.000Z","8.6721","class-entropy","1","repr/cub","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185156553486-resnet50-224/checkpoint-19.pth.tar","0.5693","0.5","0.5","","0.2588","","0.7016","","","","","","","","","","0.5693","0.2588","0.6352230966252687"
"giddy-sweep-8","8ugqjhh7","9631","finished","2023-08-16T13:03:34.000Z","44.6477","class-entropy","10","repr/cub","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185200709841-resnet50-224/checkpoint-4.pth.tar","0.7269","0.5","0.5","","0.5437","","0.5125","","","","","","","","","","0.7269","0.5437","0.6813161902957492"
"hopeful-sweep-7","8ugqjhh7","8709","finished","2023-08-16T12:51:02.000Z","32.1477","class-entropy","5","repr/cub","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185200709841-resnet50-224/checkpoint-4.pth.tar","0.6983","0.4999999403953552","0.5000000596046448","","0.4021","","0.3713","","","","","","","","","","0.6983","0.4021","0.6390553657924579"
"sparkling-sweep-6","8ugqjhh7","7870","finished","2023-08-16T12:48:36.000Z","21.3415","class-entropy","2","repr/cub","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185200709841-resnet50-224/checkpoint-4.pth.tar","0.6184","0.4999999403953552","0.5","","0.2886","","0.3188","","","","","","","","","","0.6184","0.2886","0.6658073828472355"
"classic-sweep-5","8ugqjhh7","7580","finished","2023-08-16T12:43:56.000Z","10.1965","class-entropy","1","repr/cub","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185200709841-resnet50-224/checkpoint-4.pth.tar","0.5469","0.5","0.5","","0.229","","0.5545","","","","","","","","","","0.5469","0.229","0.6238916068865354"
"genial-sweep-19","8m8z8g7r","11931","finished","2023-08-16T12:43:44.000Z","21.4657","class-entropy","5","repr/cars","cross-entropy","vit_medium_patch16_gap_256","0.0024770071806842035","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-123438090221-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.6372","0.5003593564033508","0.4999999701976776","","0.2818","","0.2543","","","","","","","","","","0.6372","0.2818","0.8106775741289086"
"likely-sweep-4","8ugqjhh7","9710","finished","2023-08-16T12:37:45.000Z","43.5637","class-entropy","10","repr/cub","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185202899590-resnet50-224/checkpoint-9.pth.tar","0.7527","0.5","0.5","","0.5386","","0.5528","","","","","","","","","","0.7527","0.5386","0.592678330455046"
"scarlet-sweep-3","8ugqjhh7","8746","finished","2023-08-16T12:19:32.000Z","29.8103","class-entropy","5","repr/cub","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185202899590-resnet50-224/checkpoint-9.pth.tar","0.6735","0.5","0.5","","0.3801","","0.3777","","","","","","","","","","0.6735","0.3801","0.634938432595271"
"gallant-sweep-2","8ugqjhh7","7788","finished","2023-08-16T12:16:50.000Z","22.6626","class-entropy","2","repr/cub","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185202899590-resnet50-224/checkpoint-9.pth.tar","0.6287","0.4999999403953552","0.4999999701976776","","0.3022","","0.4499","","","","","","","","","","0.6287","0.3022","0.6065668374865358"
"easy-sweep-18","8m8z8g7r","11333","finished","2023-08-16T11:46:30.000Z","12.305","class-entropy","2","repr/cars","cross-entropy","vit_medium_patch16_gap_256","0.0024770071806842035","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-123438090221-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.5776","0.500175952911377","0.5","","0.2342","","0.1505","","","","","","","","","","0.5776","0.2342","0.8088707299951458"
"sleek-sweep-17","8m8z8g7r","10893","finished","2023-08-16T11:38:31.000Z","5.9173","class-entropy","1","repr/cars","cross-entropy","vit_medium_patch16_gap_256","0.0024770071806842035","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-123438090221-vit_medium_patch16_gap_256-256/checkpoint-5.pth.tar","0.5537","0.4998805522918701","0.5000000596046448","","0.1674","","0.1372","","","","","","","","","","0.5537","0.1674","0.8081043034563209"
"pleasant-sweep-1","8ugqjhh7","7640","finished","2023-08-16T10:41:03.000Z","8.6382","class-entropy","1","repr/cub","cross-entropy","resnet50","0.0013791737774583382","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-185202899590-resnet50-224/checkpoint-9.pth.tar","0.5414","0.5000000596046448","0.5","","0.2334","","0.7385","","","","","","","","","","0.5414","0.2334","0.7706078391088057"
"hopeful-sweep-16","8m8z8g7r","14285","finished","2023-08-16T10:20:11.000Z","46.4471","class-entropy","10","repr/cars","cross-entropy","vit_medium_patch16_gap_256","0.0024770071806842035","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-123438210796-vit_medium_patch16_gap_256-256/checkpoint-4.pth.tar","0.7074","0.49977874755859375","0.5","","0.5103","","0.2837","","","","","","","","","","0.7074","0.5103","0.8329754575227386"
"daily-sweep-15","8m8z8g7r","12378","finished","2023-08-16T10:06:43.000Z","25.7985","class-entropy","5","repr/cars","cross-entropy","vit_medium_patch16_gap_256","0.0024770071806842035","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-123438210796-vit_medium_patch16_gap_256-256/checkpoint-4.pth.tar","0.6371","0.5001348257064819","0.5","","0.329","","0.1716","","","","","","","","","","0.6371","0.329","0.8132078677128081"
"firm-sweep-14","8m8z8g7r","11448","finished","2023-08-16T09:31:22.000Z","12.0574","class-entropy","2","repr/cars","cross-entropy","vit_medium_patch16_gap_256","0.0024770071806842035","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230522-123438210796-vit_medium_patch16_gap_256-256/checkpoint-4.pth.tar","0.5882","0.499796062707901","0.5","","0.2384","","0.1567","","","","","","","","","","0.5882","0.2384","0.8347352502605176"
"fine-sweep-27","lvzxtv9q","106578","crashed","2023-08-16T09:25:37.000Z","2.6424","pred-net","5","repr/sop","cross-entropy","resnet50","0.000011921026128622955","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230522-102914532252-resnet50-224/checkpoint-1.pth.tar","0.5861","0.4999391436576843","0.5","","0.2096","","0.9177","","","","","","","","","","0.5861","0.2096","0.4300450984969468"
"lemon-sweep-26","lvzxtv9q","93941","finished","2023-08-16T09:24:07.000Z","1.3804","pred-net","2","repr/sop","cross-entropy","resnet50","0.000011921026128622955","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230522-102914532252-resnet50-224/checkpoint-1.pth.tar","0.5716","0.49999502301216125","0.5","","0.2089","","0.9356","","","","","","","","","","0.5716","0.2089","0.4271912094614197"
"lyric-sweep-25","lvzxtv9q","78608","finished","2023-08-16T09:24:05.000Z","0.441","pred-net","1","repr/sop","cross-entropy","resnet50","0.000011921026128622955","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230522-102914532252-resnet50-224/checkpoint-1.pth.tar","0.5592","0.5000014901161194","0.4999999701976776","","0.2106","","0.9503","","","","","","","","","","0.5592","0.2106","0.4114087047421669"
"denim-sweep-24","lvzxtv9q","0","crashed","2023-08-16T09:23:45.000Z","","pred-net","10","repr/cars","cross-entropy","resnet50","","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230519-131650973012-resnet50-224/checkpoint-1.pth.tar","","","","","","","","","","","","","","","","","","",""
"breezy-sweep-23","lvzxtv9q","0","crashed","2023-08-16T09:23:44.000Z","","pred-net","5","repr/cars","cross-entropy","resnet50","","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230519-131650973012-resnet50-224/checkpoint-1.pth.tar","","","","","","","","","","","","","","","","","","",""
"neat-sweep-22","lvzxtv9q","0","crashed","2023-08-16T09:23:18.000Z","","pred-net","2","repr/cars","cross-entropy","resnet50","","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230519-131650973012-resnet50-224/checkpoint-1.pth.tar","","","","","","","","","","","","","","","","","","",""
"misty-sweep-21","lvzxtv9q","0","crashed","2023-08-16T09:22:58.000Z","","pred-net","1","repr/cars","cross-entropy","resnet50","","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230519-131650973012-resnet50-224/checkpoint-1.pth.tar","","","","","","","","","","","","","","","","","","",""
"divine-sweep-20","lvzxtv9q","17499","finished","2023-08-16T08:51:02.000Z","1.2627","pred-net","10","repr/cars","cross-entropy","resnet50","0.000011921026128622955","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230522-102915224259-resnet50-224/checkpoint-1.pth.tar","0.6043","0.49974262714385986","0.5","","0.3159","","0.6492","","","","","","","","","","0.6043","0.3159","1.0921703043123316"
